GeographyCode,DateCode,Measurement,Units,Energy Type,Energy Consuming Sector,Value
S12000008,2014,Count,GWh,Coal,Agriculture,0
S12000008,2014,Count,GWh,Coal,Commercial,0.135
S12000008,2014,Count,GWh,Coal,Domestic,7.307
S12000008,2014,Count,GWh,Coal,Industrial,10.898
S12000008,2014,Count,GWh,Coal,Public Sector,2.859
S12000008,2014,Count,GWh,Coal,Rail,0
S12000008,2014,Count,GWh,Coal,All,21.199
S12000008,2014,Count,GWh,All,Domestic,1019.658
S12000008,2014,Count,GWh,All,Industrial & Commercial,989.006
S12000008,2014,Count,GWh,All,Transport,872.615
S12000008,2014,Count,GWh,Electricity,Domestic,203.501
S12000008,2014,Count,GWh,Electricity,Industrial & Commercial,249.556
S12000008,2014,Count,GWh,Electricity,All,453.058
S12000008,2014,Count,GWh,Gas,Commercial,154.526
S12000008,2014,Count,GWh,Gas,Domestic,741.709
S12000008,2014,Count,GWh,Gas,Industrial,178.033
S12000008,2014,Count,GWh,Gas,All,1074.268
S12000008,2014,Count,GWh,Manufactured Fuels,Domestic,5.117
S12000008,2014,Count,GWh,Manufactured Fuels,Industrial,0.491
S12000008,2014,Count,GWh,Manufactured Fuels,All,5.608
S12000008,2014,Count,GWh,Petroleum Products,Agriculture,91.316
S12000008,2014,Count,GWh,Petroleum Products,Commercial,1.432
S12000008,2014,Count,GWh,Petroleum Products,Domestic,38.097
S12000008,2014,Count,GWh,Petroleum Products,Industrial,70.945
S12000008,2014,Count,GWh,Petroleum Products,Public Sector,0.679
S12000008,2014,Count,GWh,Petroleum Products,Rail,24.203
S12000008,2014,Count,GWh,Petroleum Products,Road Transport,821.201
S12000008,2014,Count,GWh,Petroleum Products,All,1047.873
S12000008,2015,Count,GWh,All,All,2845.158
S12000008,2015,Count,GWh,Bioenergy & Wastes,Domestic,27.03
S12000008,2015,Count,GWh,Bioenergy & Wastes,Road Transport,21.305
S12000008,2015,Count,GWh,Bioenergy & Wastes,All,270.417
S12000008,2015,Count,GWh,Bioenergy & Wastes,Commercial,121.732
S12000008,2015,Count,GWh,Bioenergy & Wastes,Industrial,100.35
S12000008,2015,Count,GWh,Coal,Agriculture,0
S12000008,2015,Count,GWh,Coal,Commercial,0.14
S12000008,2015,Count,GWh,Coal,Domestic,7.356
S12000008,2015,Count,GWh,Coal,Industrial,8.137
S12000008,2015,Count,GWh,Coal,Public Sector,0.37
S12000008,2015,Count,GWh,Coal,Rail,0
S12000008,2015,Count,GWh,Coal,All,16.004
S12000008,2015,Count,GWh,All,Domestic,1010.788
S12000008,2015,Count,GWh,All,Industrial & Commercial,962.414
S12000008,2015,Count,GWh,All,Transport,871.956
S12000008,2015,Count,GWh,Electricity,Domestic,203.953
S12000008,2015,Count,GWh,Electricity,Industrial & Commercial,256.314
S12000008,2015,Count,GWh,Electricity,All,460.266
S12000008,2015,Count,GWh,Gas,Commercial,139.468
S12000008,2015,Count,GWh,Gas,Domestic,729.109
S12000008,2015,Count,GWh,Gas,Industrial,162.824
S12000008,2015,Count,GWh,Gas,All,1031.401
S12000008,2015,Count,GWh,Manufactured Fuels,Domestic,5.048
S12000008,2015,Count,GWh,Manufactured Fuels,Industrial,0
S12000008,2015,Count,GWh,Manufactured Fuels,All,5.048
S12000008,2015,Count,GWh,Petroleum Products,Agriculture,95.118
S12000008,2015,Count,GWh,Petroleum Products,Commercial,1.547
S12000008,2015,Count,GWh,Petroleum Products,Domestic,38.294
S12000008,2015,Count,GWh,Petroleum Products,Industrial,75.515
S12000008,2015,Count,GWh,Petroleum Products,Public Sector,0.898
S12000008,2015,Count,GWh,Petroleum Products,Rail,22.513
S12000008,2015,Count,GWh,Petroleum Products,Road Transport,828.138
S12000008,2015,Count,GWh,Petroleum Products,All,1062.022
S12000008,2016,Count,GWh,All,All,2689.934
S12000008,2016,Count,GWh,Bioenergy & Wastes,Domestic,29.087
S12000008,2016,Count,GWh,Bioenergy & Wastes,Road Transport,21.077
S12000008,2016,Count,GWh,Bioenergy & Wastes,All,147.605
S12000008,2016,Count,GWh,Bioenergy & Wastes,Commercial,45.84
S12000008,2016,Count,GWh,Bioenergy & Wastes,Industrial,51.601
S12000008,2016,Count,GWh,Coal,Agriculture,0
S12000008,2016,Count,GWh,Coal,Commercial,0.131
S12000008,2016,Count,GWh,Coal,Domestic,7.301
S12000008,2016,Count,GWh,Coal,Industrial,8.184
S12000008,2016,Count,GWh,Coal,Public Sector,0.377
S12000008,2016,Count,GWh,Coal,Rail,0
S12000008,2016,Count,GWh,Coal,All,15.993
S12000008,2016,Count,GWh,All,Domestic,1011.018
S12000008,2016,Count,GWh,All,Industrial & Commercial,818.277
S12000008,2016,Count,GWh,All,Transport,860.639
S12000008,2016,Count,GWh,Electricity,Domestic,194.598
S12000008,2016,Count,GWh,Electricity,Industrial & Commercial,238.572
S12000008,2016,Count,GWh,Electricity,All,433.17
S12000008,2016,Count,GWh,Gas,Commercial,146.399
S12000008,2016,Count,GWh,Gas,Domestic,736.519
S12000008,2016,Count,GWh,Gas,Industrial,153.922
S12000008,2016,Count,GWh,Gas,All,1036.84
S12000008,2016,Count,GWh,Manufactured Fuels,Domestic,4.99
S12000008,2016,Count,GWh,Manufactured Fuels,Industrial,0
S12000008,2016,Count,GWh,Manufactured Fuels,All,4.99
S12000008,2016,Count,GWh,Petroleum Products,Agriculture,100.522
S12000008,2016,Count,GWh,Petroleum Products,Commercial,1.265
S12000008,2016,Count,GWh,Petroleum Products,Domestic,38.522
S12000008,2016,Count,GWh,Petroleum Products,Industrial,70.546
S12000008,2016,Count,GWh,Petroleum Products,Public Sector,0.919
S12000008,2016,Count,GWh,Petroleum Products,Rail,21.526
S12000008,2016,Count,GWh,Petroleum Products,Road Transport,818.036
S12000008,2016,Count,GWh,Petroleum Products,All,1051.336
S12000008,2017,Count,GWh,All,All,2778.331
S12000008,2017,Count,GWh,Bioenergy & Wastes,Domestic,28.936
S12000008,2017,Count,GWh,Bioenergy & Wastes,Road Transport,21.478
S12000008,2017,Count,GWh,Bioenergy & Wastes,All,178.102
S12000008,2017,Count,GWh,Bioenergy & Wastes,Commercial,61.918
S12000008,2017,Count,GWh,Bioenergy & Wastes,Industrial,65.77
S12000008,2017,Count,GWh,Coal,Agriculture,0
S12000008,2017,Count,GWh,Coal,Commercial,0.146
S12000008,2017,Count,GWh,Coal,Domestic,7.129
S12000008,2017,Count,GWh,Coal,Industrial,5.916
S12000008,2017,Count,GWh,Coal,Public Sector,0.597
S12000008,2017,Count,GWh,Coal,Rail,0
S12000008,2017,Count,GWh,Coal,All,13.788
S12000008,2017,Count,GWh,All,Domestic,1020.986
S12000008,2017,Count,GWh,All,Industrial & Commercial,867.467
S12000008,2017,Count,GWh,All,Transport,889.879
S12000008,2017,Count,GWh,Electricity,Domestic,190.415
S12000008,2017,Count,GWh,Electricity,Industrial & Commercial,244.832
S12000008,2017,Count,GWh,Electricity,All,435.248
S12000008,2017,Count,GWh,Gas,Commercial,151.048
S12000008,2017,Count,GWh,Gas,Domestic,752.553
S12000008,2017,Count,GWh,Gas,Industrial,162.241
S12000008,2017,Count,GWh,Gas,All,1065.842
S12000008,2017,Count,GWh,Manufactured Fuels,Domestic,5.362
S12000008,2017,Count,GWh,Manufactured Fuels,Industrial,0
S12000008,2017,Count,GWh,Manufactured Fuels,All,5.362
S12000008,2017,Count,GWh,Petroleum Products,Agriculture,99.55
S12000008,2017,Count,GWh,Petroleum Products,Commercial,1.393
S12000008,2017,Count,GWh,Petroleum Products,Domestic,36.591
S12000008,2017,Count,GWh,Petroleum Products,Industrial,73.033
S12000008,2017,Count,GWh,Petroleum Products,Public Sector,1.023
S12000008,2017,Count,GWh,Petroleum Products,Rail,21.161
S12000008,2017,Count,GWh,Petroleum Products,Road Transport,847.239
S12000008,2017,Count,GWh,Petroleum Products,All,1079.99
S12000008,2018,Count,GWh,All,All,2767.903
S12000008,2018,Count,GWh,Bioenergy & Wastes,Domestic,31.577
S12000008,2018,Count,GWh,Bioenergy & Wastes,Road Transport,30.135
S12000008,2018,Count,GWh,Bioenergy & Wastes,All,191.676
S12000008,2018,Count,GWh,Bioenergy & Wastes,Commercial,58.641
S12000008,2018,Count,GWh,Bioenergy & Wastes,Industrial,71.322
S12000008,2018,Count,GWh,Coal,Agriculture,0
S12000008,2018,Count,GWh,Coal,Commercial,0.145
S12000008,2018,Count,GWh,Coal,Domestic,6.898
S12000008,2018,Count,GWh,Coal,Industrial,4.814
S12000008,2018,Count,GWh,Coal,Public Sector,0.654
S12000008,2018,Count,GWh,Coal,Rail,0
S12000008,2018,Count,GWh,Coal,All,12.512
S12000008,2018,Count,GWh,All,Domestic,1015.344
S12000008,2018,Count,GWh,All,Industrial & Commercial,860.211
S12000008,2018,Count,GWh,All,Transport,892.348
S12000008,2018,Count,GWh,Electricity,Domestic,184.672
S12000008,2018,Count,GWh,Electricity,Industrial & Commercial,239.486
S12000008,2018,Count,GWh,Electricity,All,424.158
S12000008,2018,Count,GWh,Gas,Commercial,151.294
S12000008,2018,Count,GWh,Gas,Domestic,748.347
S12000008,2018,Count,GWh,Gas,Industrial,155.593
S12000008,2018,Count,GWh,Gas,All,1055.234
S12000008,2018,Count,GWh,Manufactured Fuels,Domestic,5.443
S12000008,2018,Count,GWh,Manufactured Fuels,Industrial,0
S12000008,2018,Count,GWh,Manufactured Fuels,All,5.443
S12000008,2018,Count,GWh,Petroleum Products,Agriculture,99.19
S12000008,2018,Count,GWh,Petroleum Products,Commercial,1.487
S12000008,2018,Count,GWh,Petroleum Products,Domestic,38.408
S12000008,2018,Count,GWh,Petroleum Products,Industrial,76.445
S12000008,2018,Count,GWh,Petroleum Products,Public Sector,1.138
S12000008,2018,Count,GWh,Petroleum Products,Rail,19.878
S12000008,2018,Count,GWh,Petroleum Products,Road Transport,842.335
S12000008,2018,Count,GWh,Petroleum Products,All,1078.881
S12000008,2019,Count,GWh,All,All,2719.365
S12000008,2019,Count,GWh,Bioenergy & Wastes,Domestic,32.589
S12000008,2019,Count,GWh,Bioenergy & Wastes,Road Transport,38.655
S12000008,2019,Count,GWh,Bioenergy & Wastes,All,208.193
S12000008,2019,Count,GWh,Bioenergy & Wastes,Commercial,61.497
S12000008,2019,Count,GWh,Bioenergy & Wastes,Industrial,75.452
S12000008,2019,Count,GWh,Coal,Agriculture,0
S12000008,2019,Count,GWh,Coal,Commercial,0.15
S12000008,2019,Count,GWh,Coal,Domestic,6.553
S12000008,2019,Count,GWh,Coal,Industrial,4.375
S12000008,2019,Count,GWh,Coal,Public Sector,0.542
S12000008,2019,Count,GWh,Coal,Rail,0
S12000008,2019,Count,GWh,Coal,All,11.62
S12000008,2019,Count,GWh,All,Domestic,1019.52
S12000008,2019,Count,GWh,All,Industrial & Commercial,829.452
S12000008,2019,Count,GWh,All,Transport,870.393
S12000008,2019,Count,GWh,Electricity,Domestic,183.205
S12000008,2019,Count,GWh,Electricity,Industrial & Commercial,233.533
S12000008,2019,Count,GWh,Electricity,All,416.739
S12000008,2019,Count,GWh,Gas,Commercial,135.886
S12000008,2019,Count,GWh,Gas,Domestic,753.632
S12000008,2019,Count,GWh,Gas,Industrial,139.095
S12000008,2019,Count,GWh,Gas,All,1028.613
S12000008,2019,Count,GWh,Manufactured Fuels,Domestic,5.166
S12000008,2019,Count,GWh,Manufactured Fuels,Industrial,0
S12000008,2019,Count,GWh,Manufactured Fuels,All,5.166
S12000008,2019,Count,GWh,Petroleum Products,Agriculture,99.613
S12000008,2019,Count,GWh,Petroleum Products,Commercial,1.417
S12000008,2019,Count,GWh,Petroleum Products,Domestic,38.374
S12000008,2019,Count,GWh,Petroleum Products,Industrial,76.886
S12000008,2019,Count,GWh,Petroleum Products,Public Sector,1.007
S12000008,2019,Count,GWh,Petroleum Products,Rail,19.294
S12000008,2019,Count,GWh,Petroleum Products,Road Transport,812.444
S12000008,2019,Count,GWh,Petroleum Products,All,1049.036
S12000010,2005,Count,GWh,All,All,3202.672
S12000010,2005,Count,GWh,Bioenergy & Wastes,Domestic,11.52
S12000010,2005,Count,GWh,Bioenergy & Wastes,Road Transport,1.262
S12000010,2005,Count,GWh,Bioenergy & Wastes,All,350.221
S12000010,2005,Count,GWh,Bioenergy & Wastes,Commercial,67.778
S12000010,2005,Count,GWh,Bioenergy & Wastes,Industrial,269.661
S12000010,2005,Count,GWh,Coal,Agriculture,0.226
S12000010,2005,Count,GWh,Coal,Commercial,0.175
S12000010,2005,Count,GWh,Coal,Domestic,14.596
S12000010,2005,Count,GWh,Coal,Industrial,286.433
S12000010,2005,Count,GWh,Coal,Public Sector,1.473
S12000010,2005,Count,GWh,Coal,Rail,0
S12000010,2005,Count,GWh,Coal,All,302.903
S12000010,2005,Count,GWh,All,Domestic,976.46
S12000010,2005,Count,GWh,All,Industrial & Commercial,1505.921
S12000010,2005,Count,GWh,All,Transport,720.291
S12000010,2005,Count,GWh,Electricity,Domestic,210.933
S12000010,2005,Count,GWh,Electricity,Industrial & Commercial,288.377
S12000010,2005,Count,GWh,Electricity,All,499.311
S12000010,2005,Count,GWh,Gas,Commercial,105.954
S12000010,2005,Count,GWh,Gas,Domestic,662.108
S12000010,2005,Count,GWh,Gas,Industrial,112.295
S12000010,2005,Count,GWh,Gas,All,880.356
S12000010,2005,Count,GWh,Manufactured Fuels,Domestic,9.635
S12000010,2005,Count,GWh,Manufactured Fuels,Industrial,225.576
S12000010,2005,Count,GWh,Manufactured Fuels,All,235.211
S12000010,2005,Count,GWh,Petroleum Products,Agriculture,38.362
S12000010,2005,Count,GWh,Petroleum Products,Commercial,3.847
S12000010,2005,Count,GWh,Petroleum Products,Domestic,67.668
S12000010,2005,Count,GWh,Petroleum Products,Industrial,104.292
S12000010,2005,Count,GWh,Petroleum Products,Public Sector,1.473
S12000010,2005,Count,GWh,Petroleum Products,Rail,1.955
S12000010,2005,Count,GWh,Petroleum Products,Road Transport,717.075
S12000010,2005,Count,GWh,Petroleum Products,All,934.671
S12000010,2006,Count,GWh,All,All,3269.772
S12000010,2006,Count,GWh,Bioenergy & Wastes,Domestic,12.032
S12000010,2006,Count,GWh,Bioenergy & Wastes,Road Transport,3.49
S12000010,2006,Count,GWh,Bioenergy & Wastes,All,366.868
S12000010,2006,Count,GWh,Bioenergy & Wastes,Commercial,70.571
S12000010,2006,Count,GWh,Bioenergy & Wastes,Industrial,280.774
S12000010,2006,Count,GWh,Coal,Agriculture,0.126
S12000010,2006,Count,GWh,Coal,Commercial,0.245
S12000010,2006,Count,GWh,Coal,Domestic,13.148
S12000010,2006,Count,GWh,Coal,Industrial,355.432
S12000010,2006,Count,GWh,Coal,Public Sector,1.329
S12000010,2006,Count,GWh,Coal,Rail,0
S12000010,2006,Count,GWh,Coal,All,370.28
S12000010,2006,Count,GWh,All,Domestic,968.768
S12000010,2006,Count,GWh,All,Industrial & Commercial,1550.208
S12000010,2006,Count,GWh,All,Transport,750.795
S12000010,2006,Count,GWh,Electricity,Domestic,207.84
S12000010,2006,Count,GWh,Electricity,Industrial & Commercial,296.146
S12000010,2006,Count,GWh,Electricity,All,503.986
S12000010,2006,Count,GWh,Gas,Commercial,101.008
S12000010,2006,Count,GWh,Gas,Domestic,654.246
S12000010,2006,Count,GWh,Gas,Industrial,107.053
S12000010,2006,Count,GWh,Gas,All,862.306
S12000010,2006,Count,GWh,Manufactured Fuels,Domestic,9.216
S12000010,2006,Count,GWh,Manufactured Fuels,Industrial,196.919
S12000010,2006,Count,GWh,Manufactured Fuels,All,206.135
S12000010,2006,Count,GWh,Petroleum Products,Agriculture,36.637
S12000010,2006,Count,GWh,Petroleum Products,Commercial,2.965
S12000010,2006,Count,GWh,Petroleum Products,Domestic,72.287
S12000010,2006,Count,GWh,Petroleum Products,Industrial,100.089
S12000010,2006,Count,GWh,Petroleum Products,Public Sector,0.913
S12000010,2006,Count,GWh,Petroleum Products,Rail,1.923
S12000010,2006,Count,GWh,Petroleum Products,Road Transport,745.382
S12000010,2006,Count,GWh,Petroleum Products,All,960.196
S12000010,2007,Count,GWh,All,All,3423.93
S12000010,2007,Count,GWh,Bioenergy & Wastes,Domestic,12.199
S12000010,2007,Count,GWh,Bioenergy & Wastes,Road Transport,6.949
S12000010,2007,Count,GWh,Bioenergy & Wastes,All,422.595
S12000010,2007,Count,GWh,Bioenergy & Wastes,Commercial,81.037
S12000010,2007,Count,GWh,Bioenergy & Wastes,Industrial,322.411
S12000010,2007,Count,GWh,Coal,Agriculture,0.101
S12000010,2007,Count,GWh,Coal,Commercial,0.178
S12000010,2007,Count,GWh,Coal,Domestic,15.068
S12000010,2007,Count,GWh,Coal,Industrial,480.539
S12000010,2007,Count,GWh,Coal,Public Sector,1.475
S12000010,2007,Count,GWh,Coal,Rail,0
S12000010,2007,Count,GWh,Coal,All,497.36
S12000010,2007,Count,GWh,All,Domestic,962.487
S12000010,2007,Count,GWh,All,Industrial & Commercial,1681.969
S12000010,2007,Count,GWh,All,Transport,779.474
S12000010,2007,Count,GWh,Electricity,Domestic,207.875
S12000010,2007,Count,GWh,Electricity,Industrial & Commercial,299.821
S12000010,2007,Count,GWh,Electricity,All,507.696
S12000010,2007,Count,GWh,Gas,Commercial,100.669
S12000010,2007,Count,GWh,Gas,Domestic,657.176
S12000010,2007,Count,GWh,Gas,Industrial,106.694
S12000010,2007,Count,GWh,Gas,All,864.539
S12000010,2007,Count,GWh,Manufactured Fuels,Domestic,8.399
S12000010,2007,Count,GWh,Manufactured Fuels,Industrial,150.058
S12000010,2007,Count,GWh,Manufactured Fuels,All,158.457
S12000010,2007,Count,GWh,Petroleum Products,Agriculture,34.821
S12000010,2007,Count,GWh,Petroleum Products,Commercial,2.79
S12000010,2007,Count,GWh,Petroleum Products,Domestic,61.77
S12000010,2007,Count,GWh,Petroleum Products,Industrial,100.529
S12000010,2007,Count,GWh,Petroleum Products,Public Sector,0.848
S12000010,2007,Count,GWh,Petroleum Products,Rail,2.143
S12000010,2007,Count,GWh,Petroleum Products,Road Transport,770.383
S12000010,2007,Count,GWh,Petroleum Products,All,973.283
S12000010,2008,Count,GWh,All,All,3155.213
S12000010,2008,Count,GWh,Bioenergy & Wastes,Domestic,14.477
S12000010,2008,Count,GWh,Bioenergy & Wastes,Road Transport,16.245
S12000010,2008,Count,GWh,Bioenergy & Wastes,All,352.101
S12000010,2008,Count,GWh,Bioenergy & Wastes,Commercial,64.552
S12000010,2008,Count,GWh,Bioenergy & Wastes,Industrial,256.826
S12000010,2008,Count,GWh,Coal,Agriculture,0.126
S12000010,2008,Count,GWh,Coal,Commercial,0.315
S12000010,2008,Count,GWh,Coal,Domestic,15.943
S12000010,2008,Count,GWh,Coal,Industrial,463.967
S12000010,2008,Count,GWh,Coal,Public Sector,1.373
S12000010,2008,Count,GWh,Coal,Rail,0
S12000010,2008,Count,GWh,Coal,All,481.724
S12000010,2008,Count,GWh,All,Domestic,939.95
S12000010,2008,Count,GWh,All,Industrial & Commercial,1464.924
S12000010,2008,Count,GWh,All,Transport,750.338
S12000010,2008,Count,GWh,Electricity,Domestic,203.827
S12000010,2008,Count,GWh,Electricity,Industrial & Commercial,318.639
S12000010,2008,Count,GWh,Electricity,All,522.466
S12000010,2008,Count,GWh,Gas,Commercial,115.377
S12000010,2008,Count,GWh,Gas,Domestic,629.043
S12000010,2008,Count,GWh,Gas,Industrial,122.282
S12000010,2008,Count,GWh,Gas,All,866.691
S12000010,2008,Count,GWh,Manufactured Fuels,Domestic,9.957
S12000010,2008,Count,GWh,Manufactured Fuels,Industrial,3.598
S12000010,2008,Count,GWh,Manufactured Fuels,All,13.555
S12000010,2008,Count,GWh,Petroleum Products,Agriculture,34.069
S12000010,2008,Count,GWh,Petroleum Products,Commercial,2.605
S12000010,2008,Count,GWh,Petroleum Products,Domestic,66.702
S12000010,2008,Count,GWh,Petroleum Products,Industrial,80.579
S12000010,2008,Count,GWh,Petroleum Products,Public Sector,0.628
S12000010,2008,Count,GWh,Petroleum Products,Rail,2.12
S12000010,2008,Count,GWh,Petroleum Products,Road Transport,731.973
S12000010,2008,Count,GWh,Petroleum Products,All,918.677
S12000010,2009,Count,GWh,All,All,2820.809
S12000010,2009,Count,GWh,Bioenergy & Wastes,Domestic,15.772
S12000010,2009,Count,GWh,Bioenergy & Wastes,Road Transport,19.388
S12000010,2009,Count,GWh,Bioenergy & Wastes,All,303.208
S12000010,2009,Count,GWh,Bioenergy & Wastes,Commercial,53.84
S12000010,2009,Count,GWh,Bioenergy & Wastes,Industrial,214.209
S12000010,2009,Count,GWh,Coal,Agriculture,0
S12000010,2009,Count,GWh,Coal,Commercial,1.227
S12000010,2009,Count,GWh,Coal,Domestic,15.96
S12000010,2009,Count,GWh,Coal,Industrial,334.315
S12000010,2009,Count,GWh,Coal,Public Sector,1.439
S12000010,2009,Count,GWh,Coal,Rail,0
S12000010,2009,Count,GWh,Coal,All,352.941
S12000010,2009,Count,GWh,All,Domestic,888.561
S12000010,2009,Count,GWh,All,Industrial & Commercial,1210.861
S12000010,2009,Count,GWh,All,Transport,721.388
S12000010,2009,Count,GWh,Electricity,Domestic,198.886
S12000010,2009,Count,GWh,Electricity,Industrial & Commercial,266.677
S12000010,2009,Count,GWh,Electricity,All,465.563
S12000010,2009,Count,GWh,Gas,Commercial,108.23
S12000010,2009,Count,GWh,Gas,Domestic,585.411
S12000010,2009,Count,GWh,Gas,Industrial,114.707
S12000010,2009,Count,GWh,Gas,All,808.348
S12000010,2009,Count,GWh,Manufactured Fuels,Domestic,7.85
S12000010,2009,Count,GWh,Manufactured Fuels,Industrial,2.888
S12000010,2009,Count,GWh,Manufactured Fuels,All,10.738
S12000010,2009,Count,GWh,Petroleum Products,Agriculture,34.291
S12000010,2009,Count,GWh,Petroleum Products,Commercial,1.814
S12000010,2009,Count,GWh,Petroleum Products,Domestic,64.682
S12000010,2009,Count,GWh,Petroleum Products,Industrial,76.91
S12000010,2009,Count,GWh,Petroleum Products,Public Sector,0.314
S12000010,2009,Count,GWh,Petroleum Products,Rail,2.106
S12000010,2009,Count,GWh,Petroleum Products,Road Transport,699.895
S12000010,2009,Count,GWh,Petroleum Products,All,880.012
S12000010,2010,Count,GWh,All,All,2913.724
S12000010,2010,Count,GWh,Bioenergy & Wastes,Domestic,20.334
S12000010,2010,Count,GWh,Bioenergy & Wastes,Road Transport,22.149
S12000010,2010,Count,GWh,Bioenergy & Wastes,All,341.463
S12000010,2010,Count,GWh,Bioenergy & Wastes,Commercial,60.053
S12000010,2010,Count,GWh,Bioenergy & Wastes,Industrial,238.927
